Product_Name,Size,Milk,Whip,Serving_Size,Calories,Total_Fat(g),Saturated_Fat(g),Trans_Fat(g),Cholesterol(mg),Sodium_mg,Carbohydrates(g),Dietary_Fiber(g),Sugar(g),Protein(g),Vitamin_A(%DV),Vitamin_C(%DV),Calcium(%DV),Iron(%DV),Caffiene_mg
Green Tea Crème Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709,500.0,16.0,11.0,0.3,40.0,310,88,2,85.0,2.0,15,15,4,4,95
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354,140.0,0.1,0.0,0.0,0.0,135,30,0,30.0,3.0,6,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354,220.0,8.0,5.0,0.2,30.0,140,33,0,32.0,3.0,15,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,2%,No Whip,354,150.0,2.0,1.0,0.1,5.0,140,30,0,29.0,3.0,4,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,2%,Whip,354,230.0,10.0,6.0,0.3,35.0,150,33,0,32.0,3.0,15,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Whole,No Whip,354,160.0,3.0,1.5,0.1,10.0,135,30,0,29.0,3.0,4,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Whole,Whip,354,240.0,11.0,7.0,0.3,40.0,140,33,0,32.0,3.0,15,0,10,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Soy,No Whip,354,140.0,1.5,0.2,0.0,0.0,130,29,0,27.0,2.0,4,0,10,4,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Soy,Whip,354,220.0,9.0,5.0,0.2,30.0,140,31,0,30.0,3.0,15,0,10,4,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354,140.0,2.0,2.0,0.0,0.0,135,29,0,28.0,0.2,0,0,0,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Tall,Coconut,Whip,354,220.0,10.0,7.0,0.2,30.0,140,31,0,30.0,1.0,10,0,2,0,20
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473,190.0,0.1,0.1,0.0,0.0,180,42,0,41.0,4.0,6,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473,300.0,11.0,7.0,0.3,45.0,200,45,0,44.0,4.0,20,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,2%,No Whip,473,200.0,2.0,1.5,0.1,10.0,190,42,0,41.0,4.0,6,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,2%,Whip,473,320.0,13.0,8.0,0.4,50.0,200,45,0,44.0,4.0,20,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Whole,No Whip,473,220.0,3.5,2.0,0.1,10.0,180,42,0,41.0,3.0,6,0,10,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Whole,Whip,473,330.0,15.0,9.0,0.4,50.0,200,45,0,44.0,4.0,20,0,15,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Soy,No Whip,473,190.0,2.0,0.2,0.0,0.0,180,40,0,38.0,3.0,4,0,15,6,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Soy,Whip,473,310.0,13.0,7.0,0.3,40.0,190,43,0,41.0,4.0,15,0,15,6,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473,190.0,2.5,2.5,0.0,0.0,180,40,0,39.0,0.2,0,0,0,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Grande,Coconut,Whip,473,300.0,14.0,9.0,0.3,40.0,190,43,0,42.0,1.0,15,0,2,0,25
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709,260.0,0.1,0.1,0.0,5.0,260,59,0,58.0,6.0,10,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709,380.0,11.0,7.0,0.3,45.0,270,63,0,61.0,6.0,25,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,2%,No Whip,709,290.0,3.5,2.0,0.1,15.0,270,59,0,57.0,6.0,10,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,2%,Whip,709,410.0,15.0,9.0,0.5,55.0,280,62,0,61.0,6.0,20,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709,310.0,6.0,3.0,0.2,15.0,260,59,0,57.0,5.0,8,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Whole,Whip,709,420.0,17.0,10.0,0.5,60.0,280,62,0,61.0,6.0,20,0,20,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709,270.0,2.5,0.4,0.0,0.0,260,56,1,53.0,5.0,6,0,20,8,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Soy,Whip,709,390.0,14.0,7.0,0.3,40.0,270,59,1,56.0,5.0,20,0,20,8,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709,270.0,4.0,3.5,0.0,0.0,260,57,0,55.0,0.4,0,0,0,0,40
Oprah Cinnamon Chai Crème Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709,380.0,15.0,11.0,0.3,40.0,270,60,0,58.0,1.0,15,0,2,0,40
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354,170.0,0.1,0.1,0.0,0.0,140,38,0,37.0,3.0,6,6,10,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354,250.0,8.0,5.0,0.2,30.0,150,41,0,39.0,4.0,15,6,15,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,2%,No Whip,354,180.0,2.0,1.0,0.1,5.0,150,38,0,37.0,3.0,6,6,10,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,2%,Whip,354,260.0,10.0,6.0,0.3,35.0,160,40,0,39.0,4.0,15,6,15,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Whole,No Whip,354,190.0,3.0,1.5,0.1,10.0,140,38,0,37.0,3.0,4,6,10,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Whole,Whip,354,270.0,11.0,7.0,0.3,40.0,150,40,0,39.0,3.0,15,6,10,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Soy,No Whip,354,170.0,1.5,0.2,0.0,0.0,140,37,1,35.0,3.0,4,6,10,6,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Soy,Whip,354,250.0,9.0,5.0,0.2,30.0,150,39,1,37.0,3.0,15,6,15,6,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354,170.0,2.0,2.0,0.0,0.0,140,37,0,35.0,0.3,0,6,2,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Tall,Coconut,Whip,354,250.0,10.0,7.0,0.2,30.0,150,39,0,38.0,1.0,10,6,2,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473,230.0,0.2,0.1,0.0,0.0,200,53,0,52.0,4.0,8,6,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473,340.0,11.0,7.0,0.3,45.0,210,56,0,54.0,5.0,20,8,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,2%,No Whip,473,250.0,2.5,1.5,0.1,10.0,200,53,0,51.0,4.0,6,8,15,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,2%,Whip,473,360.0,14.0,8.0,0.4,50.0,210,56,0,54.0,5.0,20,8,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Whole,No Whip,473,260.0,4.0,2.0,0.1,10.0,200,53,0,51.0,4.0,6,6,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Whole,Whip,473,370.0,15.0,9.0,0.4,55.0,210,56,0,54.0,4.0,20,8,15,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Soy,No Whip,473,240.0,2.0,0.2,0.0,0.0,190,51,1,49.0,3.0,4,6,15,8,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Soy,Whip,473,350.0,13.0,7.0,0.3,40.0,200,54,1,51.0,4.0,15,8,15,8,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473,230.0,2.5,2.5,0.0,0.0,190,51,0,49.0,0.4,0,6,2,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Grande,Coconut,Whip,473,340.0,14.0,9.0,0.3,40.0,200,54,0,53.0,1.0,15,8,4,2,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709,300.0,0.2,0.1,0.0,5.0,270,70,0,68.0,6.0,10,8,20,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709,420.0,11.0,7.0,0.3,45.0,280,73,0,70.0,7.0,25,8,25,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,2%,No Whip,709,330.0,3.5,2.0,0.1,15.0,280,69,0,68.0,6.0,10,8,20,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,2%,Whip,709,450.0,15.0,9.0,0.5,55.0,290,73,0,70.0,7.0,20,8,25,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709,350.0,6.0,3.0,0.2,15.0,270,69,0,68.0,6.0,8,8,20,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Whole,Whip,709,460.0,17.0,10.0,0.5,60.0,280,73,0,70.0,6.0,20,8,20,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709,310.0,3.0,0.4,0.0,0.0,260,67,1,63.0,5.0,6,8,20,10,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Soy,Whip,709,430.0,14.0,7.0,0.3,40.0,270,70,1,66.0,6.0,20,8,25,10,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709,300.0,3.5,3.5,0.0,0.0,260,67,1,65.0,1.0,0,8,2,4,0
Strawberries & Crème Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709,420.0,15.0,10.0,0.3,40.0,270,70,1,68.0,1.0,15,8,4,4,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Nonfat,No Whip,354,170.0,0.1,0.1,0.0,0.0,160,39,0,38.0,4.0,6,0,10,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Nonfat,Whip,354,250.0,8.0,5.0,0.2,30.0,170,41,0,40.0,4.0,15,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,2%,No Whip,354,190.0,2.0,1.0,0.1,10.0,170,39,0,38.0,4.0,6,0,10,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,2%,Whip,354,270.0,10.0,6.0,0.3,40.0,170,41,0,39.0,4.0,15,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Whole,No Whip,354,200.0,3.5,2.0,0.1,10.0,160,39,0,38.0,3.0,6,0,10,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Whole,Whip,354,280.0,11.0,7.0,0.3,40.0,170,41,0,39.0,4.0,15,0,10,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Soy,No Whip,354,180.0,1.5,0.2,0.0,0.0,160,37,1,35.0,3.0,4,0,10,6,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Soy,Whip,354,260.0,10.0,5.0,0.2,30.0,160,39,1,37.0,3.0,15,0,15,6,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Coconut,No Whip,354,170.0,2.5,2.0,0.0,0.0,160,37,0,36.0,0.2,0,0,0,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Tall,Coconut,Whip,354,250.0,10.0,7.0,0.2,30.0,160,39,0,38.0,1.0,10,0,2,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Nonfat,No Whip,473,240.0,0.1,0.1,0.0,8.0,230,56,0,55.0,5.0,8,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Nonfat,Whip,473,360.0,11.0,7.0,0.3,45.0,240,60,0,57.0,5.0,20,0,20,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,2%,No Whip,473,270.0,3.0,1.5,0.1,10.0,240,56,0,55.0,5.0,8,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,2%,Whip,473,380.0,14.0,8.0,0.4,55.0,250,59,0,57.0,5.0,20,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Whole,No Whip,473,280.0,4.5,2.5,0.1,15.0,230,56,0,55.0,4.0,6,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Whole,Whip,473,400.0,16.0,10.0,0.5,55.0,240,59,0,57.0,5.0,20,0,15,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Soy,No Whip,473,250.0,2.5,0.3,0.0,0.0,220,54,1,51.0,4.0,6,0,15,8,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Soy,Whip,473,370.0,13.0,7.0,0.3,40.0,230,57,1,54.0,5.0,20,0,20,8,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Coconut,No Whip,473,240.0,3.0,3.0,0.0,0.0,220,54,0,52.0,0.3,0,0,0,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Grande,Coconut,Whip,473,360.0,14.0,10.0,0.3,40.0,240,57,0,56.0,1.0,15,0,2,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Nonfat,No Whip,709,320.0,0.2,0.1,0.0,5.0,300,73,0,71.0,7.0,10,0,20,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Nonfat,Whip,709,430.0,11.0,7.0,0.3,45.0,310,76,0,73.0,7.0,25,0,25,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,2%,No Whip,709,350.0,4.0,2.0,0.1,15.0,310,73,0,71.0,7.0,10,0,20,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,2%,Whip,709,460.0,15.0,9.0,0.5,55.0,320,76,0,73.0,7.0,25,0,25,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Whole,No Whip,709,370.0,7.0,4.0,0.2,20.0,300,73,0,71.0,6.0,10,0,20,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Whole,Whip,709,490.0,18.0,11.0,0.5,60.0,310,76,0,73.0,7.0,20,0,25,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Soy,No Whip,709,330.0,3.0,0.4,0.0,0.0,290,69,1,66.0,6.0,8,0,25,10,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Soy,Whip,709,440.0,14.0,7.0,0.3,40.0,300,73,1,68.0,6.0,20,0,25,10,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Coconut,No Whip,709,310.0,4.5,4.0,0.0,0.0,290,69,0,67.0,0.5,0,0,0,0,0
Vanilla Bean Crème Frappuccino® Blended Crème,Venti®,Coconut,Whip,709,430.0,15.0,11.0,0.3,40.0,300,73,0,70.0,1.0,15,0,2,0,0
Caramel Apple Spice,Kids,No Milk,No Whip,236,140.0,0.0,0.0,0.0,0.0,10,35,0,33.0,0.0,0,0,0,0,0
Caramel Apple Spice,Kids,No Milk,Whip,236,210.0,6.0,3.5,0.2,20.0,20,40,0,37.0,0.3,6,0,0,0,0
Caramel Apple Spice,Short,No Milk,No Whip,236,140.0,0.0,0.0,0.0,0.0,10,35,0,33.0,0.0,0,0,0,0,0
Caramel Apple Spice,Short,No Milk,Whip,236,210.0,6.0,3.5,0.2,20.0,20,40,0,37.0,0.3,6,0,0,0,0
Caramel Apple Spice,Tall,No Milk,No Whip,354,210.0,0.0,0.0,0.0,0.0,15,53,0,49.0,0.0,0,0,0,0,0
Caramel Apple Spice,Tall,No Milk,Whip,354,300.0,7.0,4.5,0.2,25.0,30,59,0,55.0,0.4,8,0,2,0,0
Caramel Apple Spice,Grande,No Milk,No Whip,473,280.0,0.0,0.0,0.0,0.0,20,70,0,65.0,0.0,0,0,0,0,0
Caramel Apple Spice,Venti®,No Milk,No Whip,591,360.0,0.0,0.0,0.0,0.0,25,89,0,83.0,0.0,0,0,0,0,0
Caramel Apple Spice,Venti®,No Milk,Whip,591,450.0,8.0,5.0,0.2,30.0,40,95,0,88.0,0.5,10,0,2,0,0
Hot Chocolate,Kids,Nonfat,No Whip,236,140.0,1.5,1.0,0.0,5.0,70,26,2,23.0,7.0,10,0,20,15,15
Hot Chocolate,Kids,Nonfat,Whip,236,200.0,6.0,4.0,0.2,20.0,95,29,2,24.0,8.0,10,2,15,20,15
Hot Chocolate,Kids,2%,No Whip,236,170.0,4.5,3.0,0.1,15.0,80,26,2,22.0,7.0,10,0,20,15,15
Hot Chocolate,Kids,2%,Whip,236,230.0,10.0,6.0,0.3,30.0,85,28,2,24.0,7.0,15,0,20,20,15
Hot Chocolate,Kids,Whole,No Whip,236,190.0,7.0,4.0,0.2,15.0,70,26,2,22.0,7.0,8,0,20,15,15
Hot Chocolate,Kids,Whole,Whip,236,250.0,12.0,7.0,0.3,35.0,80,28,2,24.0,7.0,15,0,20,20,15
Hot Chocolate,Kids,Soy,No Whip,236,150.0,3.5,1.0,0.0,0.0,60,23,3,18.0,6.0,6,0,20,25,15
Hot Chocolate,Kids,Soy,Whip,236,210.0,9.0,4.5,0.2,20.0,65,25,3,20.0,6.0,10,0,20,25,15
Hot Chocolate,Kids,Coconut,No Whip,236,140.0,5.0,4.5,0.0,0.0,70,23,2,20.0,2.0,0,0,0,15,15
Hot Chocolate,Kids,Coconut,Whip,236,200.0,10.0,8.0,0.2,20.0,75,26,2,22.0,2.0,6,0,2,20,15
Hot Chocolate,Short,Nonfat,No Whip,236,140.0,1.5,1.0,0.0,5.0,70,26,2,23.0,7.0,10,0,20,15,15
Hot Chocolate,Short,Nonfat,Whip,236,200.0,6.0,4.0,0.2,20.0,95,29,2,24.0,8.0,10,2,15,20,15
Hot Chocolate,Short,2%,No Whip,236,170.0,4.5,3.0,0.1,15.0,80,26,2,22.0,7.0,10,0,20,15,15
Hot Chocolate,Short,2%,Whip,236,230.0,10.0,6.0,0.3,30.0,85,28,2,24.0,7.0,15,0,20,20,15
Hot Chocolate,Short,Whole,No Whip,236,190.0,7.0,4.0,0.2,15.0,70,26,2,22.0,7.0,8,0,20,15,15
Hot Chocolate,Short,Whole,Whip,236,250.0,12.0,7.0,0.3,35.0,80,28,2,24.0,7.0,15,0,20,20,15
Hot Chocolate,Short,Soy,No Whip,236,150.0,3.5,1.0,0.0,0.0,60,23,3,18.0,6.0,6,0,20,25,15
Hot Chocolate,Short,Soy,Whip,236,210.0,9.0,4.5,0.2,20.0,65,25,3,20.0,6.0,10,0,20,25,15
Hot Chocolate,Short,Coconut,No Whip,236,140.0,5.0,4.5,0.0,0.0,70,23,2,20.0,2.0,0,0,0,15,15
Hot Chocolate,Short,Coconut,Whip,236,200.0,10.0,8.0,0.2,20.0,75,26,2,22.0,2.0,6,0,2,20,15
Hot Chocolate,Tall,Nonfat,No Whip,354,210.0,2.0,1.0,0.0,5.0,110,37,3,32.0,11.0,15,0,30,25,20
Hot Chocolate,Tall,Nonfat,Whip,354,280.0,8.0,5.0,0.2,30.0,115,40,3,34.0,11.0,25,0,30,25,20
Hot Chocolate,Tall,2%,No Whip,354,250.0,7.0,4.5,0.2,20.0,125,37,3,32.0,11.0,15,0,30,25,20
Hot Chocolate,Tall,2%,Whip,354,320.0,13.0,8.0,0.4,45.0,130,39,3,34.0,11.0,20,2,30,25,20
Hot Chocolate,Tall,Whole,No Whip,354,280.0,10.0,6.0,0.3,25.0,110,37,3,32.0,10.0,10,0,30,25,20
Hot Chocolate,Tall,Whole,Whip,354,350.0,16.0,10.0,0.4,50.0,120,39,3,34.0,11.0,20,0,30,25,20
Hot Chocolate,Tall,Soy,No Whip,354,220.0,6.0,1.5,0.0,0.0,95,32,4,25.0,9.0,10,0,30,40,20
Hot Chocolate,Tall,Soy,Whip,354,290.0,12.0,5.0,0.2,25.0,100,35,4,28.0,9.0,15,0,30,40,20
Hot Chocolate,Tall,Coconut,No Whip,354,210.0,8.0,7.0,0.0,0.0,110,33,3,28.0,3.0,0,0,2,25,20
Hot Chocolate,Tall,Coconut,Whip,354,280.0,14.0,10.0,0.2,25.0,115,36,3,31.0,3.0,6,0,2,25,20
Hot Chocolate,Grande,Nonfat,No Whip,473,270.0,2.5,1.5,0.0,5.0,140,47,4,41.0,14.0,20,0,40,35,25
Hot Chocolate,Grande,Nonfat,Whip,473,350.0,10.0,6.0,0.2,35.0,150,51,4,43.0,15.0,30,0,40,35,25
Hot Chocolate,Grande,2%,No Whip,473,320.0,9.0,6.0,0.3,25.0,160,47,4,41.0,14.0,20,2,40,35,25
Hot Chocolate,Grande,2%,Whip,473,400.0,16.0,10.0,0.5,55.0,170,50,4,43.0,14.0,25,2,40,35,25
Hot Chocolate,Grande,Whole,No Whip,473,360.0,13.0,8.0,0.3,35.0,150,47,4,41.0,13.0,15,0,35,35,25
Hot Chocolate,Grande,Whole,Whip,473,440.0,20.0,12.0,0.5,60.0,150,50,4,43.0,14.0,25,0,35,35,25
Hot Chocolate,Grande,Soy,No Whip,473,280.0,8.0,2.0,0.0,0.0,125,41,5,32.0,12.0,15,0,40,50,25
Hot Chocolate,Grande,Soy,Whip,473,360.0,15.0,7.0,0.2,25.0,130,44,5,35.0,12.0,20,0,40,50,25
Hot Chocolate,Grande,Coconut,No Whip,473,270.0,10.0,9.0,0.0,0.0,140,42,4,35.0,4.0,0,0,2,35,25
Hot Chocolate,Grande,Coconut,Whip,473,350.0,17.0,13.0,0.2,25.0,150,46,4,38.0,4.0,8,0,2,35,30
Hot Chocolate,Venti®,Nonfat,No Whip,591,350.0,3.5,2.0,0.0,10.0,180,63,5,55.0,18.0,25,0,50,40,35
Hot Chocolate,Venti®,Nonfat,Whip,591,430.0,10.0,6.0,0.2,35.0,190,66,5,58.0,18.0,35,0,50,45,35
Hot Chocolate,Venti®,2%,No Whip,591,420.0,11.0,7.0,0.4,35.0,200,62,5,55.0,17.0,25,2,50,40,35
Hot Chocolate,Venti®,2%,Whip,591,500.0,19.0,12.0,0.5,60.0,210,66,5,57.0,18.0,30,2,50,45,35
Hot Chocolate,Venti®,Whole,No Whip,591,470.0,17.0,10.0,0.4,45.0,190,62,5,55.0,17.0,20,0,45,40,35
Hot Chocolate,Venti®,Whole,Whip,591,550.0,24.0,14.0,0.5,70.0,190,66,5,57.0,17.0,30,0,45,45,35
Hot Chocolate,Venti®,Soy,No Whip,591,370.0,9.0,2.5,0.0,0.0,160,55,7,44.0,15.0,15,0,50,60,35
Hot Chocolate,Venti®,Soy,Whip,591,450.0,17.0,7.0,0.2,25.0,170,58,7,46.0,15.0,25,0,50,60,35
Hot Chocolate,Venti®,Coconut,No Whip,591,360.0,13.0,11.0,0.0,0.0,180,57,5,48.0,4.0,0,0,2,40,35
Hot Chocolate,Venti®,Coconut,Whip,591,430.0,20.0,15.0,0.2,25.0,190,60,5,51.0,5.0,8,0,4,45,35
Lemonade,Kids,No Milk,No Whip,354,80.0,0.0,0.0,0.0,0.0,0,21,0,21.0,0.1,0,25,0,0,0
Lemonade,Tall,No Milk,No Whip,354,80.0,0.0,0.0,0.0,0.0,0,21,0,21.0,0.1,0,25,0,0,0
Lemonade,Grande,No Milk,No Whip,473,110.0,0.0,0.0,0.0,0.0,1,29,0,29.0,0.2,0,30,0,0,0
Lemonade,Venti®,No Milk,No Whip,709,150.0,0.0,0.0,0.0,0.0,1,41,0,41.0,0.2,0,45,0,0,0
Lemonade,Trenta,No Milk,No Whip,887,180.0,0.0,0.0,0.0,0.0,1,49,0,49.0,0.3,0,50,0,0,0
Milk,Tall,Nonfat,No Whip,354,140.0,0.3,0.2,0.0,10.0,170,20,0,20.0,14.0,25,0,45,0,0
Milk,Tall,2%,No Whip,354,200.0,8.0,4.0,0.2,30.0,190,19,0,19.0,13.0,20,2,45,0,0
Milk,Tall,Whole,No Whip,354,240.0,13.0,7.0,0.4,40.0,170,19,0,19.0,13.0,20,0,40,0,0
Milk,Tall,Soy,No Whip,354,160.0,6.0,1.0,0.0,0.0,150,13,2,10.0,11.0,15,0,45,20,0
Milk,Tall,Coconut,No Whip,354,130.0,9.0,8.0,0.0,0.0,160,13,0,13.0,1.0,0,0,0,0,0
Milk,Grande,Nonfat,No Whip,473,180.0,0.4,0.3,0.0,10.0,220,26,0,26.0,18.0,30,0,60,2,0
Milk,Grande,2%,No Whip,473,260.0,10.0,5.0,0.3,40.0,250,25,0,25.0,17.0,30,0,60,0,0
Milk,Grande,Whole,No Whip,473,320.0,17.0,10.0,0.5,55.0,230,25,0,25.0,17.0,25,0,50,2,0
Milk,Grande,Soy,No Whip,473,210.0,8.0,1.0,0.0,0.0,200,17,2,13.0,15.0,20,0,60,25,0
Milk,Grande,Coconut,No Whip,473,180.0,11.0,11.0,0.0,0.0,210,18,0,17.0,1.0,0,0,0,0,0
Milk,Venti®,Nonfat,No Whip,709,250.0,0.5,0.4,0.0,15.0,310,37,0,37.0,25.0,45,0,80,2,0
Milk,Venti®,2%,No Whip,709,370.0,15.0,7.0,0.4,60.0,350,36,0,36.0,24.0,40,2,80,2,0
Milk,Venti®,Whole,No Whip,709,450.0,24.0,14.0,0.5,75.0,320,36,0,36.0,23.0,35,0,80,2,0
Milk,Venti®,Soy,No Whip,709,300.0,12.0,1.5,0.0,0.0,280,24,3,18.0,21.0,30,0,90,40,0
Milk,Venti®,Coconut,No Whip,709,250.0,16.0,15.0,0.0,0.0,290,25,0,23.0,2.0,0,0,0,0,0
Skinny Hot Chocolate,Kids,Nonfat,No Whip,236,80.0,1.0,0.5,0.0,5.0,85,12,2,8.0,7.0,10,0,20,30,0
Skinny Hot Chocolate,Short,Nonfat,No Whip,236,80.0,1.0,0.5,0.0,5.0,85,12,2,8.0,7.0,10,0,20,30,0
Skinny Hot Chocolate,Tall,Nonfat,No Whip,354,130.0,1.5,1.0,0.1,5.0,125,18,3,13.0,11.0,15,0,30,45,0
Skinny Hot Chocolate,Grande,Nonfat,No Whip,473,170.0,1.5,1.0,0.1,5.0,160,24,4,17.0,14.0,20,0,40,60,0
Skinny Hot Chocolate,Venti®,Nonfat,No Whip,591,210.0,2.0,1.5,0.1,10.0,210,30,5,21.0,18.0,25,0,50,70,0
Steamed Apple Juice,Kids,No Milk,No Whip,236,120.0,0.0,0.0,0.0,0.0,10,30,0,27.0,0.0,0,0,0,0,0
Steamed Apple Juice,Short,No Milk,No Whip,236,120.0,0.0,0.0,0.0,0.0,10,30,0,27.0,0.0,0,0,0,0,0
Steamed Apple Juice,Tall,No Milk,No Whip,354,170.0,0.0,0.0,0.0,0.0,15,44,0,39.0,0.0,0,0,0,0,0
Steamed Apple Juice,Grande,No Milk,No Whip,473,220.0,0.0,0.0,0.0,0.0,20,55,0,50.0,0.0,0,0,0,0,0
